,Province/State,Country/Region,Lat,Long,ReportDate,ConfirmedCases,Deaths,US_State
402,Unknown,Latvia,56.8796,24.6032,2020-01-23,0,0,
403,Unknown,Lebanon,33.8547,35.8623,2020-01-23,0,0,
404,Unknown,Liberia,6.4281,-9.4295,2020-01-23,0,0,
405,Unknown,Liechtenstein,47.14,9.55,2020-01-23,0,0,
406,Unknown,Lithuania,55.1694,23.8813,2020-01-23,0,0,
407,Unknown,Luxembourg,49.8153,6.1296,2020-01-23,0,0,
408,Unknown,Madagascar,-18.7669,46.8691,2020-01-23,0,0,
409,Unknown,Malaysia,2.5,112.5,2020-01-23,0,0,
410,Unknown,Maldives,3.2028,73.2207,2020-01-23,0,0,
411,Unknown,Malta,35.9375,14.3754,2020-01-23,0,0,
412,Unknown,Mauritania,21.0079,10.9408,2020-01-23,0,0,
413,Unknown,Mauritius,-20.2,57.5,2020-01-23,0,0,
414,Unknown,Mexico,23.6345,-102.5528,2020-01-23,0,0,
415,Unknown,Moldova,47.4116,28.3699,2020-01-23,0,0,
416,Unknown,Monaco,43.7333,7.4167,2020-01-23,0,0,
417,Unknown,Mongolia,46.8625,103.8467,2020-01-23,0,0,
418,Unknown,Montenegro,42.5,19.3,2020-01-23,0,0,
419,Unknown,Morocco,31.7917,-7.0926,2020-01-23,0,0,
420,Unknown,Namibia,-22.9576,18.4904,2020-01-23,0,0,
421,Unknown,Nepal,28.1667,84.25,2020-01-23,0,0,
422,Aruba,Netherlands,12.5186,-70.0358,2020-01-23,0,0,
423,Curacao,Netherlands,12.1696,-68.99,2020-01-23,0,0,
424,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-23,0,0,
425,Unknown,Netherlands,52.1326,5.2913,2020-01-23,0,0,
426,Unknown,New Zealand,-40.9006,174.886,2020-01-23,0,0,
427,Unknown,Nicaragua,12.8654,-85.2072,2020-01-23,0,0,
428,Unknown,Niger,17.6078,8.0817,2020-01-23,0,0,
429,Unknown,Nigeria,9.082,8.6753,2020-01-23,0,0,
430,Unknown,North Macedonia,41.6086,21.7453,2020-01-23,0,0,
431,Unknown,Norway,60.472,8.4689,2020-01-23,0,0,
432,Unknown,Oman,21.0,57.0,2020-01-23,0,0,
433,Unknown,Pakistan,30.3753,69.3451,2020-01-23,0,0,
434,Unknown,Panama,8.538,-80.7821,2020-01-23,0,0,
435,Unknown,Papua New Guinea,-6.315,143.9555,2020-01-23,0,0,
436,Unknown,Paraguay,-23.4425,-58.4438,2020-01-23,0,0,
437,Unknown,Peru,-9.19,-75.0152,2020-01-23,0,0,
438,Unknown,Philippines,13.0,122.0,2020-01-23,0,0,
439,Unknown,Poland,51.9194,19.1451,2020-01-23,0,0,
440,Unknown,Portugal,39.3999,-8.2245,2020-01-23,0,0,
441,Unknown,Qatar,25.3548,51.1839,2020-01-23,0,0,
442,Unknown,Romania,45.9432,24.9668,2020-01-23,0,0,
443,Unknown,Russia,60.0,90.0,2020-01-23,0,0,
444,Unknown,Rwanda,-1.9403,29.8739,2020-01-23,0,0,
445,Unknown,Saint Lucia,13.9094,-60.9789,2020-01-23,0,0,
446,Unknown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-23,0,0,
447,Unknown,San Marino,43.9424,12.4578,2020-01-23,0,0,
448,Unknown,Saudi Arabia,24.0,45.0,2020-01-23,0,0,
449,Unknown,Senegal,14.4974,-14.4524,2020-01-23,0,0,
450,Unknown,Serbia,44.0165,21.0059,2020-01-23,0,0,
451,Unknown,Seychelles,-4.6796,55.492,2020-01-23,0,0,
452,Unknown,Singapore,1.2833,103.8333,2020-01-23,1,0,
453,Unknown,Slovakia,48.669,19.699,2020-01-23,0,0,
454,Unknown,Slovenia,46.1512,14.9955,2020-01-23,0,0,
455,Unknown,Somalia,5.1521,46.1996,2020-01-23,0,0,
456,Unknown,South Africa,-30.5595,22.9375,2020-01-23,0,0,
457,Unknown,Spain,40.0,-4.0,2020-01-23,0,0,
458,Unknown,Sri Lanka,7.0,81.0,2020-01-23,0,0,
459,Unknown,Sudan,12.8628,30.2176,2020-01-23,0,0,
460,Unknown,Suriname,3.9193,-56.0278,2020-01-23,0,0,
461,Unknown,Sweden,63.0,16.0,2020-01-23,0,0,
462,Unknown,Switzerland,46.8182,8.2275,2020-01-23,0,0,
463,Unknown,Taiwan*,23.7,121.0,2020-01-23,1,0,
464,Unknown,Tanzania,-6.369,34.8888,2020-01-23,0,0,
465,Unknown,Thailand,15.0,101.0,2020-01-23,3,0,
466,Unknown,Togo,8.6195,0.8248,2020-01-23,0,0,
467,Unknown,Trinidad and Tobago,10.6918,-61.2225,2020-01-23,0,0,
468,Unknown,Tunisia,34.0,9.0,2020-01-23,0,0,
469,Unknown,Turkey,38.9637,35.2433,2020-01-23,0,0,
470,Unknown,Uganda,1.0,32.0,2020-01-23,0,0,
471,Unknown,Ukraine,48.3794,31.1656,2020-01-23,0,0,
472,Unknown,United Arab Emirates,24.0,54.0,2020-01-23,0,0,
473,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-23,0,0,
474,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-23,0,0,
475,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-23,0,0,
476,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-23,0,0,
477,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-23,0,0,
478,Montserrat,United Kingdom,16.7425,-62.1874,2020-01-23,0,0,
479,Unknown,United Kingdom,55.3781,-3.4360000000000004,2020-01-23,0,0,
480,Unknown,Uruguay,-32.5228,-55.7658,2020-01-23,0,0,
481,Unknown,US,37.0902,-95.7129,2020-01-23,1,0,
482,Unknown,Uzbekistan,41.3775,64.5853,2020-01-23,0,0,
483,Unknown,Venezuela,6.4238,-66.5897,2020-01-23,0,0,
484,Unknown,Vietnam,16.0,108.0,2020-01-23,2,0,
485,Unknown,Zambia,-15.4167,28.2833,2020-01-23,0,0,
486,Unknown,Zimbabwe,-20.0,30.0,2020-01-23,0,0,
487,Diamond Princess,Canada,0.0,0.0,2020-01-23,0,0,
488,Unknown,Dominica,15.415,-61.371,2020-01-23,0,0,
489,Unknown,Grenada,12.1165,-61.678999999999995,2020-01-23,0,0,
490,Unknown,Mozambique,-18.665695,35.529562,2020-01-23,0,0,
491,Unknown,Syria,34.802075,38.99681500000001,2020-01-23,0,0,
492,Unknown,Timor-Leste,-8.874217,125.727539,2020-01-23,0,0,
493,Unknown,Belize,13.1939,-59.5432,2020-01-23,0,0,
494,Recovered,Canada,0.0,0.0,2020-01-23,0,0,
495,Unknown,Laos,19.856270000000002,102.495496,2020-01-23,0,0,
496,Unknown,Libya,26.3351,17.228331,2020-01-23,0,0,
497,Unknown,West Bank and Gaza,31.9522,35.2332,2020-01-23,0,0,
498,Unknown,Guinea-Bissau,11.8037,-15.1804,2020-01-23,0,0,
499,Unknown,Mali,17.570692,-3.996166000000001,2020-01-23,0,0,
500,Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-23,0,0,
501,Northwest Territories,Canada,64.8255,-124.8457,2020-01-23,0,0,
502,Yukon,Canada,64.2823,-135.0,2020-01-23,0,0,
503,Unknown,Kosovo,42.602636,20.902977,2020-01-23,0,0,
504,Unknown,Burma,21.9162,95.956,2020-01-23,0,0,
505,Anguilla,United Kingdom,18.2206,-63.0686,2020-01-23,0,0,
506,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-23,0,0,
507,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-23,0,0,
508,Unknown,MS Zaandam,0.0,0.0,2020-01-23,0,0,
509,Unknown,Botswana,-22.3285,24.6849,2020-01-23,0,0,
510,Unknown,Burundi,-3.3731,29.9189,2020-01-23,0,0,
511,Unknown,Sierra Leone,8.460555000000001,-11.779889,2020-01-23,0,0,
512,Unknown,Afghanistan,33.0,65.0,2020-01-24,0,0,
513,Unknown,Albania,41.1533,20.1683,2020-01-24,0,0,
514,Unknown,Algeria,28.0339,1.6596,2020-01-24,0,0,
515,Unknown,Andorra,42.5063,1.5218,2020-01-24,0,0,
516,Unknown,Angola,-11.2027,17.8739,2020-01-24,0,0,
517,Unknown,Antigua and Barbuda,17.0608,-61.7964,2020-01-24,0,0,
518,Unknown,Argentina,-38.4161,-63.6167,2020-01-24,0,0,
519,Unknown,Armenia,40.0691,45.0382,2020-01-24,0,0,
520,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-24,0,0,
521,New South Wales,Australia,-33.8688,151.2093,2020-01-24,0,0,
522,Northern Territory,Australia,-12.4634,130.8456,2020-01-24,0,0,
523,Queensland,Australia,-28.0167,153.4,2020-01-24,0,0,
524,South Australia,Australia,-34.9285,138.6007,2020-01-24,0,0,
525,Tasmania,Australia,-41.4545,145.9707,2020-01-24,0,0,
526,Victoria,Australia,-37.8136,144.9631,2020-01-24,0,0,
527,Western Australia,Australia,-31.9505,115.8605,2020-01-24,0,0,
528,Unknown,Austria,47.5162,14.5501,2020-01-24,0,0,
529,Unknown,Azerbaijan,40.1431,47.5769,2020-01-24,0,0,
530,Unknown,Bahamas,25.0343,-77.3963,2020-01-24,0,0,
531,Unknown,Bahrain,26.0275,50.55,2020-01-24,0,0,
532,Unknown,Bangladesh,23.685,90.3563,2020-01-24,0,0,
533,Unknown,Barbados,13.1939,-59.5432,2020-01-24,0,0,
534,Unknown,Belarus,53.7098,27.9534,2020-01-24,0,0,
535,Unknown,Belgium,50.8333,4.0,2020-01-24,0,0,
536,Unknown,Benin,9.3077,2.3158,2020-01-24,0,0,
537,Unknown,Bhutan,27.5142,90.4336,2020-01-24,0,0,
538,Unknown,Bolivia,-16.2902,-63.5887,2020-01-24,0,0,
539,Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-01-24,0,0,
540,Unknown,Brazil,-14.235,-51.9253,2020-01-24,0,0,
541,Unknown,Brunei,4.5353,114.7277,2020-01-24,0,0,
542,Unknown,Bulgaria,42.7339,25.4858,2020-01-24,0,0,
543,Unknown,Burkina Faso,12.2383,-1.5616,2020-01-24,0,0,
544,Unknown,Cabo Verde,16.5388,-23.0418,2020-01-24,0,0,
545,Unknown,Cambodia,11.55,104.9167,2020-01-24,0,0,
546,Unknown,Cameroon,3.8480000000000003,11.5021,2020-01-24,0,0,
547,Alberta,Canada,53.9333,-116.5765,2020-01-24,0,0,
548,British Columbia,Canada,49.2827,-123.1207,2020-01-24,0,0,
549,Grand Princess,Canada,37.6489,-122.6655,2020-01-24,0,0,
550,Manitoba,Canada,53.7609,-98.8139,2020-01-24,0,0,
551,New Brunswick,Canada,46.5653,-66.4619,2020-01-24,0,0,
552,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-24,0,0,
553,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-24,0,0,
554,Ontario,Canada,51.2538,-85.3232,2020-01-24,0,0,
555,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-24,0,0,
556,Quebec,Canada,52.9399,-73.5491,2020-01-24,0,0,
557,Saskatchewan,Canada,52.9399,-106.4509,2020-01-24,0,0,
558,Unknown,Central African Republic,6.6111,20.9394,2020-01-24,0,0,
559,Unknown,Chad,15.4542,18.7322,2020-01-24,0,0,
560,Unknown,Chile,-35.6751,-71.543,2020-01-24,0,0,
561,Anhui,China,31.8257,117.2264,2020-01-24,15,0,
562,Beijing,China,40.1824,116.4142,2020-01-24,36,0,
563,Chongqing,China,30.0572,107.874,2020-01-24,27,0,
564,Fujian,China,26.0789,117.9874,2020-01-24,10,0,
565,Gansu,China,37.8099,101.0583,2020-01-24,2,0,
566,Guangdong,China,23.3417,113.4244,2020-01-24,53,0,
567,Guangxi,China,23.8298,108.7881,2020-01-24,23,0,
568,Guizhou,China,26.8154,106.8748,2020-01-24,3,0,
569,Hainan,China,19.1959,109.7453,2020-01-24,8,0,
570,Hebei,China,39.549,116.1306,2020-01-24,2,1,
571,Heilongjiang,China,47.861999999999995,127.7615,2020-01-24,4,1,
572,Henan,China,33.882,113.61399999999999,2020-01-24,9,0,
573,Hong Kong,China,22.3,114.2,2020-01-24,2,0,
574,Hubei,China,30.9756,112.2707,2020-01-24,549,24,
575,Hunan,China,27.6104,111.7088,2020-01-24,24,0,
576,Inner Mongolia,China,44.0935,113.9448,2020-01-24,1,0,
577,Jiangsu,China,32.9711,119.455,2020-01-24,9,0,
578,Jiangxi,China,27.614,115.7221,2020-01-24,18,0,
579,Jilin,China,43.6661,126.1923,2020-01-24,3,0,
580,Liaoning,China,41.2956,122.6085,2020-01-24,4,0,
581,Macau,China,22.1667,113.55,2020-01-24,2,0,
582,Ningxia,China,37.2692,106.1655,2020-01-24,2,0,
583,Qinghai,China,35.7452,95.9956,2020-01-24,0,0,
584,Shaanxi,China,35.1917,108.8701,2020-01-24,5,0,
585,Shandong,China,36.3427,118.1498,2020-01-24,15,0,
586,Shanghai,China,31.201999999999998,121.4491,2020-01-24,20,0,
587,Shanxi,China,37.5777,112.2922,2020-01-24,1,0,
588,Sichuan,China,30.6171,102.7103,2020-01-24,15,0,
589,Tianjin,China,39.3054,117.323,2020-01-24,8,0,
590,Tibet,China,31.6927,88.0924,2020-01-24,0,0,
591,Xinjiang,China,41.1129,85.2401,2020-01-24,2,0,
592,Yunnan,China,24.974,101.48700000000001,2020-01-24,5,0,
593,Zhejiang,China,29.1832,120.0934,2020-01-24,43,0,
594,Unknown,Colombia,4.5709,-74.2973,2020-01-24,0,0,
595,Unknown,Congo (Brazzaville),-4.0383,21.7587,2020-01-24,0,0,
596,Unknown,Congo (Kinshasa),-4.0383,21.7587,2020-01-24,0,0,
597,Unknown,Costa Rica,9.7489,-83.7534,2020-01-24,0,0,
598,Unknown,Cote d'Ivoire,7.54,-5.5471,2020-01-24,0,0,
599,Unknown,Croatia,45.1,15.2,2020-01-24,0,0,
600,Unknown,Diamond Princess,0.0,0.0,2020-01-24,0,0,
601,Unknown,Cuba,22.0,-80.0,2020-01-24,0,0,
602,Unknown,Cyprus,35.1264,33.4299,2020-01-24,0,0,
603,Unknown,Czechia,49.8175,15.472999999999999,2020-01-24,0,0,
604,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-24,0,0,
605,Greenland,Denmark,71.7069,-42.6043,2020-01-24,0,0,
606,Unknown,Denmark,56.2639,9.5018,2020-01-24,0,0,
607,Unknown,Djibouti,11.8251,42.5903,2020-01-24,0,0,
608,Unknown,Dominican Republic,18.7357,-70.1627,2020-01-24,0,0,
609,Unknown,Ecuador,-1.8312,-78.1834,2020-01-24,0,0,
610,Unknown,Egypt,26.0,30.0,2020-01-24,0,0,
611,Unknown,El Salvador,13.7942,-88.8965,2020-01-24,0,0,
612,Unknown,Equatorial Guinea,1.5,10.0,2020-01-24,0,0,
613,Unknown,Eritrea,15.1794,39.7823,2020-01-24,0,0,
614,Unknown,Estonia,58.5953,25.0136,2020-01-24,0,0,
615,Unknown,Eswatini,-26.5225,31.4659,2020-01-24,0,0,
616,Unknown,Ethiopia,9.145,40.4897,2020-01-24,0,0,
617,Unknown,Fiji,-17.7134,178.065,2020-01-24,0,0,
618,Unknown,Finland,64.0,26.0,2020-01-24,0,0,
619,French Guiana,France,3.9339,-53.1258,2020-01-24,0,0,
620,French Polynesia,France,-17.6797,149.4068,2020-01-24,0,0,
621,Guadeloupe,France,16.25,-61.5833,2020-01-24,0,0,
622,Mayotte,France,-12.8275,45.1662,2020-01-24,0,0,
623,New Caledonia,France,-20.9043,165.618,2020-01-24,0,0,
624,Reunion,France,-21.1351,55.2471,2020-01-24,0,0,
625,Saint Barthelemy,France,17.9,-62.8333,2020-01-24,0,0,
626,St Martin,France,18.0708,-63.0501,2020-01-24,0,0,
627,Martinique,France,14.6415,-61.0242,2020-01-24,0,0,
628,Unknown,France,46.2276,2.2137,2020-01-24,2,0,
629,Unknown,Gabon,-0.8037,11.6094,2020-01-24,0,0,
630,Unknown,Gambia,13.4432,-15.3101,2020-01-24,0,0,
631,Unknown,Georgia,42.3154,43.3569,2020-01-24,0,0,
632,Unknown,Germany,51.0,9.0,2020-01-24,0,0,
633,Unknown,Ghana,7.9465,-1.0232,2020-01-24,0,0,
634,Unknown,Greece,39.0742,21.8243,2020-01-24,0,0,
635,Unknown,Guatemala,15.7835,-90.2308,2020-01-24,0,0,
636,Unknown,Guinea,9.9456,-9.6966,2020-01-24,0,0,
637,Unknown,Guyana,5.0,-58.75,2020-01-24,0,0,
638,Unknown,Haiti,18.9712,-72.2852,2020-01-24,0,0,
639,Unknown,Holy See,41.9029,12.4534,2020-01-24,0,0,
640,Unknown,Honduras,15.2,-86.2419,2020-01-24,0,0,
641,Unknown,Hungary,47.1625,19.5033,2020-01-24,0,0,
642,Unknown,Iceland,64.9631,-19.0208,2020-01-24,0,0,
643,Unknown,India,21.0,78.0,2020-01-24,0,0,
644,Unknown,Indonesia,-0.7893,113.9213,2020-01-24,0,0,
645,Unknown,Iran,32.0,53.0,2020-01-24,0,0,
646,Unknown,Iraq,33.0,44.0,2020-01-24,0,0,
647,Unknown,Ireland,53.1424,-7.6921,2020-01-24,0,0,
648,Unknown,Israel,31.0,35.0,2020-01-24,0,0,
649,Unknown,Italy,43.0,12.0,2020-01-24,0,0,
650,Unknown,Jamaica,18.1096,-77.2975,2020-01-24,0,0,
651,Unknown,Japan,36.0,138.0,2020-01-24,2,0,
652,Unknown,Jordan,31.24,36.51,2020-01-24,0,0,
653,Unknown,Kazakhstan,48.0196,66.9237,2020-01-24,0,0,
654,Unknown,Kenya,-0.0236,37.9062,2020-01-24,0,0,
655,Unknown,"Korea, South",36.0,128.0,2020-01-24,2,0,
656,Unknown,Kuwait,29.5,47.75,2020-01-24,0,0,
657,Unknown,Kyrgyzstan,41.2044,74.7661,2020-01-24,0,0,
658,Unknown,Latvia,56.8796,24.6032,2020-01-24,0,0,
659,Unknown,Lebanon,33.8547,35.8623,2020-01-24,0,0,
660,Unknown,Liberia,6.4281,-9.4295,2020-01-24,0,0,
661,Unknown,Liechtenstein,47.14,9.55,2020-01-24,0,0,
662,Unknown,Lithuania,55.1694,23.8813,2020-01-24,0,0,
663,Unknown,Luxembourg,49.8153,6.1296,2020-01-24,0,0,
664,Unknown,Madagascar,-18.7669,46.8691,2020-01-24,0,0,
665,Unknown,Malaysia,2.5,112.5,2020-01-24,0,0,
666,Unknown,Maldives,3.2028,73.2207,2020-01-24,0,0,
667,Unknown,Malta,35.9375,14.3754,2020-01-24,0,0,
668,Unknown,Mauritania,21.0079,10.9408,2020-01-24,0,0,
669,Unknown,Mauritius,-20.2,57.5,2020-01-24,0,0,
670,Unknown,Mexico,23.6345,-102.5528,2020-01-24,0,0,
671,Unknown,Moldova,47.4116,28.3699,2020-01-24,0,0,
672,Unknown,Monaco,43.7333,7.4167,2020-01-24,0,0,
673,Unknown,Mongolia,46.8625,103.8467,2020-01-24,0,0,
674,Unknown,Montenegro,42.5,19.3,2020-01-24,0,0,
675,Unknown,Morocco,31.7917,-7.0926,2020-01-24,0,0,
676,Unknown,Namibia,-22.9576,18.4904,2020-01-24,0,0,
677,Unknown,Nepal,28.1667,84.25,2020-01-24,0,0,
678,Aruba,Netherlands,12.5186,-70.0358,2020-01-24,0,0,
679,Curacao,Netherlands,12.1696,-68.99,2020-01-24,0,0,
680,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-24,0,0,
681,Unknown,Netherlands,52.1326,5.2913,2020-01-24,0,0,
682,Unknown,New Zealand,-40.9006,174.886,2020-01-24,0,0,
683,Unknown,Nicaragua,12.8654,-85.2072,2020-01-24,0,0,
684,Unknown,Niger,17.6078,8.0817,2020-01-24,0,0,
685,Unknown,Nigeria,9.082,8.6753,2020-01-24,0,0,
686,Unknown,North Macedonia,41.6086,21.7453,2020-01-24,0,0,
687,Unknown,Norway,60.472,8.4689,2020-01-24,0,0,
688,Unknown,Oman,21.0,57.0,2020-01-24,0,0,
689,Unknown,Pakistan,30.3753,69.3451,2020-01-24,0,0,
690,Unknown,Panama,8.538,-80.7821,2020-01-24,0,0,
691,Unknown,Papua New Guinea,-6.315,143.9555,2020-01-24,0,0,
692,Unknown,Paraguay,-23.4425,-58.4438,2020-01-24,0,0,
693,Unknown,Peru,-9.19,-75.0152,2020-01-24,0,0,
694,Unknown,Philippines,13.0,122.0,2020-01-24,0,0,
695,Unknown,Poland,51.9194,19.1451,2020-01-24,0,0,
696,Unknown,Portugal,39.3999,-8.2245,2020-01-24,0,0,
697,Unknown,Qatar,25.3548,51.1839,2020-01-24,0,0,
698,Unknown,Romania,45.9432,24.9668,2020-01-24,0,0,
699,Unknown,Russia,60.0,90.0,2020-01-24,0,0,
700,Unknown,Rwanda,-1.9403,29.8739,2020-01-24,0,0,
701,Unknown,Saint Lucia,13.9094,-60.9789,2020-01-24,0,0,
702,Unknown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-24,0,0,
703,Unknown,San Marino,43.9424,12.4578,2020-01-24,0,0,
704,Unknown,Saudi Arabia,24.0,45.0,2020-01-24,0,0,
705,Unknown,Senegal,14.4974,-14.4524,2020-01-24,0,0,
706,Unknown,Serbia,44.0165,21.0059,2020-01-24,0,0,
707,Unknown,Seychelles,-4.6796,55.492,2020-01-24,0,0,
708,Unknown,Singapore,1.2833,103.8333,2020-01-24,3,0,
709,Unknown,Slovakia,48.669,19.699,2020-01-24,0,0,
710,Unknown,Slovenia,46.1512,14.9955,2020-01-24,0,0,
711,Unknown,Somalia,5.1521,46.1996,2020-01-24,0,0,
712,Unknown,South Africa,-30.5595,22.9375,2020-01-24,0,0,
713,Unknown,Spain,40.0,-4.0,2020-01-24,0,0,
714,Unknown,Sri Lanka,7.0,81.0,2020-01-24,0,0,
715,Unknown,Sudan,12.8628,30.2176,2020-01-24,0,0,
716,Unknown,Suriname,3.9193,-56.0278,2020-01-24,0,0,
717,Unknown,Sweden,63.0,16.0,2020-01-24,0,0,
718,Unknown,Switzerland,46.8182,8.2275,2020-01-24,0,0,
719,Unknown,Taiwan*,23.7,121.0,2020-01-24,3,0,
720,Unknown,Tanzania,-6.369,34.8888,2020-01-24,0,0,
721,Unknown,Thailand,15.0,101.0,2020-01-24,5,0,
722,Unknown,Togo,8.6195,0.8248,2020-01-24,0,0,
723,Unknown,Trinidad and Tobago,10.6918,-61.2225,2020-01-24,0,0,
724,Unknown,Tunisia,34.0,9.0,2020-01-24,0,0,
725,Unknown,Turkey,38.9637,35.2433,2020-01-24,0,0,
726,Unknown,Uganda,1.0,32.0,2020-01-24,0,0,
727,Unknown,Ukraine,48.3794,31.1656,2020-01-24,0,0,
728,Unknown,United Arab Emirates,24.0,54.0,2020-01-24,0,0,
729,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-24,0,0,
730,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-24,0,0,
731,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-24,0,0,
732,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-24,0,0,
733,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-24,0,0,
734,Montserrat,United Kingdom,16.7425,-62.1874,2020-01-24,0,0,
735,Unknown,United Kingdom,55.3781,-3.4360000000000004,2020-01-24,0,0,
736,Unknown,Uruguay,-32.5228,-55.7658,2020-01-24,0,0,
737,Unknown,US,37.0902,-95.7129,2020-01-24,2,0,
738,Unknown,Uzbekistan,41.3775,64.5853,2020-01-24,0,0,
739,Unknown,Venezuela,6.4238,-66.5897,2020-01-24,0,0,
740,Unknown,Vietnam,16.0,108.0,2020-01-24,2,0,
741,Unknown,Zambia,-15.4167,28.2833,2020-01-24,0,0,
742,Unknown,Zimbabwe,-20.0,30.0,2020-01-24,0,0,
743,Diamond Princess,Canada,0.0,0.0,2020-01-24,0,0,
744,Unknown,Dominica,15.415,-61.371,2020-01-24,0,0,
745,Unknown,Grenada,12.1165,-61.678999999999995,2020-01-24,0,0,
746,Unknown,Mozambique,-18.665695,35.529562,2020-01-24,0,0,
747,Unknown,Syria,34.802075,38.99681500000001,2020-01-24,0,0,
748,Unknown,Timor-Leste,-8.874217,125.727539,2020-01-24,0,0,
749,Unknown,Belize,13.1939,-59.5432,2020-01-24,0,0,
750,Recovered,Canada,0.0,0.0,2020-01-24,0,0,
751,Unknown,Laos,19.856270000000002,102.495496,2020-01-24,0,0,
752,Unknown,Libya,26.3351,17.228331,2020-01-24,0,0,
753,Unknown,West Bank and Gaza,31.9522,35.2332,2020-01-24,0,0,
754,Unknown,Guinea-Bissau,11.8037,-15.1804,2020-01-24,0,0,
755,Unknown,Mali,17.570692,-3.996166000000001,2020-01-24,0,0,
756,Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-24,0,0,
757,Northwest Territories,Canada,64.8255,-124.8457,2020-01-24,0,0,
758,Yukon,Canada,64.2823,-135.0,2020-01-24,0,0,
759,Unknown,Kosovo,42.602636,20.902977,2020-01-24,0,0,
760,Unknown,Burma,21.9162,95.956,2020-01-24,0,0,
761,Anguilla,United Kingdom,18.2206,-63.0686,2020-01-24,0,0,
762,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-24,0,0,
763,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-24,0,0,
764,Unknown,MS Zaandam,0.0,0.0,2020-01-24,0,0,
765,Unknown,Botswana,-22.3285,24.6849,2020-01-24,0,0,
766,Unknown,Burundi,-3.3731,29.9189,2020-01-24,0,0,
767,Unknown,Sierra Leone,8.460555000000001,-11.779889,2020-01-24,0,0,
768,Unknown,Afghanistan,33.0,65.0,2020-01-25,0,0,
769,Unknown,Albania,41.1533,20.1683,2020-01-25,0,0,
770,Unknown,Algeria,28.0339,1.6596,2020-01-25,0,0,
771,Unknown,Andorra,42.5063,1.5218,2020-01-25,0,0,
772,Unknown,Angola,-11.2027,17.8739,2020-01-25,0,0,
773,Unknown,Antigua and Barbuda,17.0608,-61.7964,2020-01-25,0,0,
774,Unknown,Argentina,-38.4161,-63.6167,2020-01-25,0,0,
775,Unknown,Armenia,40.0691,45.0382,2020-01-25,0,0,
776,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-25,0,0,
777,New South Wales,Australia,-33.8688,151.2093,2020-01-25,0,0,
778,Northern Territory,Australia,-12.4634,130.8456,2020-01-25,0,0,
779,Queensland,Australia,-28.0167,153.4,2020-01-25,0,0,
780,South Australia,Australia,-34.9285,138.6007,2020-01-25,0,0,
781,Tasmania,Australia,-41.4545,145.9707,2020-01-25,0,0,
782,Victoria,Australia,-37.8136,144.9631,2020-01-25,0,0,
783,Western Australia,Australia,-31.9505,115.8605,2020-01-25,0,0,
784,Unknown,Austria,47.5162,14.5501,2020-01-25,0,0,
785,Unknown,Azerbaijan,40.1431,47.5769,2020-01-25,0,0,
786,Unknown,Bahamas,25.0343,-77.3963,2020-01-25,0,0,
787,Unknown,Bahrain,26.0275,50.55,2020-01-25,0,0,
788,Unknown,Bangladesh,23.685,90.3563,2020-01-25,0,0,
789,Unknown,Barbados,13.1939,-59.5432,2020-01-25,0,0,
790,Unknown,Belarus,53.7098,27.9534,2020-01-25,0,0,
791,Unknown,Belgium,50.8333,4.0,2020-01-25,0,0,
792,Unknown,Benin,9.3077,2.3158,2020-01-25,0,0,
793,Unknown,Bhutan,27.5142,90.4336,2020-01-25,0,0,
794,Unknown,Bolivia,-16.2902,-63.5887,2020-01-25,0,0,
795,Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-01-25,0,0,
796,Unknown,Brazil,-14.235,-51.9253,2020-01-25,0,0,
797,Unknown,Brunei,4.5353,114.7277,2020-01-25,0,0,
798,Unknown,Bulgaria,42.7339,25.4858,2020-01-25,0,0,
799,Unknown,Burkina Faso,12.2383,-1.5616,2020-01-25,0,0,
800,Unknown,Cabo Verde,16.5388,-23.0418,2020-01-25,0,0,
